,level_0,id,docid,title,author,date,genre,lhs,match,rhs,Level 1,Level 2,domain,comment,index,Unnamed: 0,Unnamed: 0.1,Context before,token,Context after
428,51,129,A39663.a42,"The fountain of life opened, or, A display of Christ in his essential and mediatorial glory wherein the impetration of our redemption by Jesus Christ is orderly unfolded as it was begun, carryed on, and finished by his covenant-transaction, mysterious incarnation, solemn call and dedication ... / by John Flavell ...","Flavell, John",1673,sermons,r wicked actions make but little noise in the world ; but the miscarriages of professors are like a ,Blaz,"ing Comet , or an Eclipsed Sun , which all men gaze at , and make their observations upon ; Oh then ",Y,LIT,,,51,,,r wicked actions make but little noise in the world ; but the miscarriages of professors are like a,Blazing,"comet , or an eclipsed sun , which all men gaze at , and make their observations upon ; oh then"
429,52,219,48300500,"The refusal; or, the ladies philosophy: a comedy. Acted at the Theatre-Royal, by His Majesty's servants. Written by Mr. Cibber.","Cibber, Colley",1721,drama_comedy,". Let me have instant Reparation , or , by my injur'd Genius , I'll set your House and Family in a ",Blaz,"e . [ Ex. L. Wr. Sir Gilb . Why , then , blaze and burn by yourself ; for I'll go out of the House .",Y,LIT,,,52,,,". let me have instant reparation , or , by my injur'd genius , i'll set your house and family in a",Blaze,". [ ex. l. wr. sir gilb . why , then , blaze and burn by yourself ; for i'll go out of the house ."
430,53,296,A36900.a54,"Heavenly pastime, or, Pleasant observations on all the most remarkable passages throughout the Holy Bible of the Old and New Testament newly allegoriz'd in several delightful dialogues, poems, similitudes, and divine fancies / by John Dunton, author of The sickmans passing-bell.","Dunton, John",1685,dialogue/conference,"ly for the Loaves ; who have been hollow at the heart , rotten at the Core , painted - Sepulchers , ",blaz,"ingá Comets , wandring and falling Stars , for whom the mist of darkness is reserved for ever . Take",Y,LIT,,,53,,,"ly for the loaves ; who have been hollow at the heart , rotten at the core , painted - sepulchers ,",blaz,"ingá comets , wandring and falling stars , for whom the mist of darkness is reserved for ever . take"
431,54,282,A61124,"Spencer redivivus containing the first book of the Fairy queen his essential design preserv'd, but his obsolete language and manner of verse totally laid aside deliver'd in heroick numbers / by a person of quality.","L'Estrange, Roger",1687,poetry,"f from Ovens sent . Which flashing on the Hero's Beard and Face , His Visage like a Comet seem'd to ",blaz,e . But much severer did his person feel The glowing heat that scorch'd his Armour's Steel : That ha,Y,LIT,,,54,,,"f from ovens sent . which flashing on the hero's beard and face , his visage like a comet seem'd to",blaze,. but much severer did his person feel the glowing heat that scorch'd his armour's steel : that ha
432,55,44,A36610,The conquest of Granada by the Spaniards in two parts : acted at the Theatre Royall / written by John Dryden ...,"Dryden, John",1672,prose+drama,"Almah . Let me for ever hide these guilty eyes Which lighted my Almanzor to his tomb ; Or , let 'em ",blaz,e to shew me there a room . Boab. Heav'n lent their lustre for a Nobler end : A thousaud torches mus,Y,MET,emotion,,55,,,"almah . let me for ever hide these guilty eyes which lighted my almanzor to his tomb ; or , let 'em",blaze,to shew me there a room . boab. heav'n lent their lustre for a nobler end : a thousaud torches mus
433,56,391,N00277,"Kometographia. Or A discourse concerning comets; wherein the nature of blazing stars is enquired into: with an historical account of all the comets which have appeared from the beginning of the world unto this present year, M.DC.LXXXIII. : Expressing the place in the heavens, where they were seen, their motion, forms, duration; and the remarkable events which have followed in the world, so far as thay have been by learned men observed. : As also two sermons occasioned by the late blazing stars. / By Mr. Increase Mather, teacher of a church at Boston in New-England. ; [Three lines of Scripture texts]","Mather, Increase",1683,science+sermons,t impossible to be true . A.D. 1351 . A Northern Comet appeared in December . Some Authors speak of ,Blaz,ing Stars seen in the two following years also . These Prodigies were attended with fearful Tempests,Y,LIT,,,56,,,t impossible to be true . a.d. 1351 . a northern comet appeared in december . some authors speak of,Blazing,stars seen in the two following years also . these prodigies were attended with fearful tempests
434,58,440,N00277,"Kometographia. Or A discourse concerning comets; wherein the nature of blazing stars is enquired into: with an historical account of all the comets which have appeared from the beginning of the world unto this present year, M.DC.LXXXIII. : Expressing the place in the heavens, where they were seen, their motion, forms, duration; and the remarkable events which have followed in the world, so far as thay have been by learned men observed. : As also two sermons occasioned by the late blazing stars. / By Mr. Increase Mather, teacher of a church at Boston in New-England. ; [Three lines of Scripture texts]","Mather, Increase",1683,science+sermons,"ured that within a few dayes it would appear in the Evening , and so it did Dec. 10 . when only the ",Blaz,"e and not the Star was to us visible . December 12 . Its Blaze appeared very red and fiery , extendi",Y,LIT,,,58,,,"ured that within a few dayes it would appear in the evening , and so it did dec. 10 . when only the",Blaze,"and not the star was to us visible . december 12 . its blaze appeared very red and fiery , extendi"
435,59,109,N00242.a0,"Heavens alarm to the world. Or A sermon wherein is shewed, that fearful sights and signs in heaven are the presages of great calamities at hand. By Increase Mather; teacher of a church in Boston in New-England. ; [Eleven lines of Scripture texts]","Mather, Increase",1681,sermons,"nd Ninivth shall be destroyed : that was a more awfull sign of desolation , then if they had seen a ",blaz,"ing star , hanging over the City , menacing the ruine thereof . Yet when they repented and reformed ",Y,LIT,,,59,,,"nd ninivth shall be destroyed : that was a more awfull sign of desolation , then if they had seen a",blazing,"star , hanging over the city , menacing the ruine thereof . yet when they repented and reformed"
436,61,251,A35286.a0,"The history of the famous and passionate love, between a fair noble Parisian lady, and a beautiful young singing-man, a chanter in the Quire of Notre Dame in Paris, and a singer in opera's an heroic poem, in two canto's, being in imitation of Virgil's Dido and ®nes, and shews all the passions of a proud beauty, compell'd by love, to abandon her self to her inferiour : but finding some slights, how she reveng'd her self, and recovered her honor.","Crowne, John",1692,poetry,"blown away , She ri_es , ventures in the Eye of Day . Her Cheeks with Lu_t , and not with Blu_hes , ",blaz,"e , Re_olv'd on War , new Colours _he di_playes In bloudy Paint ; her Cheeks have double Dye . Her H",Y,MET,shine,,61,,,"blown away , she ri_es , ventures in the eye of day . her cheeks with lu_t , and not with blu_hes ,",blaze,", re_olv'd on war , new colours _he di_playes in bloudy paint ; her cheeks have double dye . her h"
437,65,8,K107134000,"The battle of Ramillia: or, the power of union. A poem. In five books. By Mr. Dennis.","Dennis, John",1706,poetry,"Rear , And wanted Wings t'o'rtake thy impetuous March . When Emulous of the Meridian Sun Thy Glory ",blaz,"'d , and thou had'_t Hope to _hine Sole Monarch of the de_olated Earth , As he _ole Tyrant of the de",Y,MET,grandeur,,65,,,"rear , and wanted wings t'o'rtake thy impetuous march . when emulous of the meridian sun thy glory",blaz'd,", and thou had'_t hope to _hine sole monarch of the de_olated earth , as he _ole tyrant of the de"
438,66,377,N00277,"Kometographia. Or A discourse concerning comets; wherein the nature of blazing stars is enquired into: with an historical account of all the comets which have appeared from the beginning of the world unto this present year, M.DC.LXXXIII. : Expressing the place in the heavens, where they were seen, their motion, forms, duration; and the remarkable events which have followed in the world, so far as thay have been by learned men observed. : As also two sermons occasioned by the late blazing stars. / By Mr. Increase Mather, teacher of a church at Boston in New-England. ; [Three lines of Scripture texts]","Mather, Increase",1683,science+sermons,"an extream Frost , so that both Vines and Trees were killed by it . A D. 1165 . There appeared two ",Blaz,"ing Stars at the same time . The one in the South , and the other in the North . Remarkable events t",Y,LIT,,,66,,,"an extream frost , so that both vines and trees were killed by it . a d. 1165 . there appeared two",Blazing,"stars at the same time . the one in the south , and the other in the north . remarkable events t"
439,67,509,A54012.a0,"Pendragon, or, The carpet knight his kalendar","D'Urfey, Thomas",1698,letters,hose who cry'd it up before ; Who blush to have been led aside By such an Hocus - pocus Guide . The ,Blaz,"e your Reputation kindled , Of late is grown so dim , and dwindled , And with that shameful haste de",Y,MET,UNK,extended,67,,,hose who cry'd it up before ; who blush to have been led aside by such an hocus - pocus guide . the,Blaze,"your reputation kindled , of late is grown so dim , and dwindled , and with that shameful haste de"
