,level_0,id,docid,title,author,date,genre,lhs,match,rhs,Level 1,Level 2,domain,comment,index,Unnamed: 0,Unnamed: 0.1,Context before,token,Context after
311,193,193,K008178000.a1,The resurrection. A poem: Written by Mr. Addison.,"Addison, Joseph",1718,poetry,"They gnaſh their foamy Teeth , and frown ſevere . A ſtern Avenger , with relentleſs Mind , Waving a ",flam,"y Faulchion , ſtalks behind ; With which , as once from Paradiſe he drove , He drives the Sinner fro",Y,LIT,,,193,193.0,4685.0,"they gnaſh their foamy teeth , and frown ſevere . a ſtern avenger , with relentleſs mind , waving a",flam,"y faulchion , ſtalks behind ; with which , as once from paradiſe he drove , he drives the sinner fro"
312,194,194,A28938,"The aerial noctiluca, or, Some new phœnomena, and a process of a factitious self-shining substance imparted in a letter to a friend living in the country / by the honourable Robert Boyle ...","Boyle, Robert",1680,science_chemistry+letters," of a light fire , and ſeem'd to burn like a ſmall Wax Taper ; but with a more blazing and pleaſant ",flam,"e , which ſome times ſhooting downwards , and playing about the hairs , that compos'd that part of t",Y,LIT,,,194,194.0,6594.0,"of a light fire , and ſeem'd to burn like a ſmall wax taper ; but with a more blazing and pleaſant",flame,", which ſome times ſhooting downwards , and playing about the hairs , that compos'd that part of t"
313,195,195,51784424,"The history of the reformation of the Church of England. The second part, of the progress made in it till the settlement of it in the beginning of Q. Elizabeth's reign. / By Gilbert Burnet, D.D.","Burnet, Gilbert",1681,prose,"iatly . But Ridley had a more lingring Torment , for they threw on the fire so much wood , that the ",Flam,"e could not break through it : so that his Legs were almost consumed before this was observed , and ",Y,LIT,,,195,195.0,7351.0,"iatly . but ridley had a more lingring torment , for they threw on the fire so much wood , that the",Flame,"could not break through it : so that his legs were almost consumed before this was observed , and"
314,198,198,A47873,"Interest mistaken, or, the Holy cheat proving from the undeniable practises and positions of the Presbyterians, that the design of that party is to enslave both king and people under the masque of religion : by way of observation upon a treatise, intitutled, The interest of England in the matter of religion, &c. / by Roger L'Estrange.","L'Estrange, Roger",1661,prose,"passion or Design , lays down our Duty , and our Interest ? These wranglings about Trifles do but en",flam,"e the Difference , and start new Animosities , instead of quieting the Old . The great pretence of S",Y,MET,AMB,emotion or something like 'instigate' or 'inspire'?,198,198.0,5784.0,"passion or design , lays down our duty , and our interest ? these wranglings about trifles do but en",flame,"the difference , and start new animosities , instead of quieting the old . the great pretence of s"
315,199,199,13002135,"Poems on several occasions, written in imitation of the manner of Anacreon with other poems, letters and translations.","Oldmixon, John",1696,poetry_miscellany+letters," impossible to see , And for Loving censure me . Sure Corinna cannot blame , Such a hopeful , happy ",Flam,"e ; When she knows that if I burn , Tis in hopes of a return . Love , thy Dictates I persue , Tell m",Y,MET,LIT,,199,199.0,10644.0,"impossible to see , and for loving censure me . sure corinna cannot blame , such a hopeful , happy",Flame,"; when she knows that if i burn , tis in hopes of a return . love , thy dictates i persue , tell m"
316,200,200,A28938,"The aerial noctiluca, or, Some new phœnomena, and a process of a factitious self-shining substance imparted in a letter to a friend living in the country / by the honourable Robert Boyle ...","Boyle, Robert",1680,science_chemistry+letters,"ine in the dark , ( which abſence of ſenſible heat diſtinguiſhes Phoſphorus 's from common Fire and ",Flam,"e ; ) I ſhall now confine my Diſcourſe to the latter ſort , and tell you , That as far as I have hit",Y,LIT,,,200,200.0,6542.0,"ine in the dark , ( which abſence of ſenſible heat diſtinguiſhes phoſphorus 's from common fire and",Flame,"; ) i ſhall now confine my diſcourſe to the latter ſort , and tell you , that as far as i have hit"
317,201,201,A30349,An exposition of the Thirty-nine articles of the Church of England written by Gilbert Bishop of Sarum.,"Burnet, Gilbert",1699,prose," after which all Liberties are taken , or an abstinence which is made up with other delicious and in",flam,"ing Nutritives , these are of no Value , being only Inventions to deceive Men , and to expose Religi",Y,MET,emotion/desire,,201,201.0,5256.0,"after which all liberties are taken , or an abstinence which is made up with other delicious and in",flaming,"nutritives , these are of no value , being only inventions to deceive men , and to expose religi"
318,202,202,A30433,"A sermon preached at Bow-Church, before the court of aldermen, on March 12, 1689/90 being the fast-day appointed by Their Majesties / by the Right Reverend Father in God, Gilbert Lord Bishop of Sarum.","Burnet, Gilbert",1690,sermons_fast-day,"ut slightly cured , by those who perhaps instead of using Lenitives to allay the heat , do rather in",flam,"e it . Upon the whole matter , the right way of procuring fit Remedies to all our evils , is to sear",Y,MET,AMB,,202,202.0,8789.0,"ut slightly cured , by those who perhaps instead of using lenitives to allay the heat , do rather in",flame,"it . upon the whole matter , the right way of procuring fit remedies to all our evils , is to sear"
319,203,203,A35290,"Pandion and Amphigenia, or, The history of the coy lady of Thessalia adorned with sculptures / by J. Crowne.","Crowne, John",1665,fiction,"literated : which Danpions experience could confirm , for the more he endeavoured to extinguiſh the ",flam,"es of affection with the cold blaſts of deſpair , the more ardent they grew , and the leſs tolerable",Y,MET,emotion,,203,203.0,3329.0,"literated : which danpions experience could confirm , for the more he endeavoured to extinguiſh the",flames,"of affection with the cold blaſts of deſpair , the more ardent they grew , and the leſs tolerable"
320,204,204,A03149,Mikrokosmos A little description of the great world. Augmented and reuised. By Peter Heylyn.,"Heylyn, Peter",1625,science_geography," out fl_mes of fire : the smoke of whi__ _led _liny Iunior , coueting to search the cause of it The ",flam,"e hereof br_ke _orth cruelly also during the reigne of Titus , casting out not only such sto_e of sm",Y,LIT,,,204,204.0,6731.0,"out fl_mes of fire : the smoke of whi__ _led _liny iunior , coueting to search the cause of it the",flame,"hereof br_ke _orth cruelly also during the reigne of titus , casting out not only such sto_e of sm"
321,205,205,A36644.a0,"The Mall, or, The modish lovers a comedy : acted by His Majesties servants.","Dryden, John",1674,drama_comedy," , she's a married Woman , and ought to be very cautious . Lov. Oh Peg , I love her with a vertuous ",Flam,"e , believe me I do ! and if thou wouldst but swear and lye , and use a small kind of Treachery in t",Y,MET,emotion,,205,205.0,4161.0,", she's a married woman , and ought to be very cautious . lov. oh peg , i love her with a vertuous",Flame,", believe me i do ! and if thou wouldst but swear and lye , and use a small kind of treachery in t"
322,206,206,A30337,"A discourse on the memory of that rare and truely virtuous person Sir Robert Fletcher of Saltoun who died the 13 of January last, in the thirty ninth year of his age / written by a gentleman of his acquaintance.","Burnet, Gilbert",1665,biography/memoirs,"thinks this Thought should start you and stop your carreer , lest you drive into these unquenchable ",Flam,"es ere you be aware . Learn you that are satisfied with the Praise of being no ill men , from the Ex",Y,MET,AMB,,206,206.0,10546.0,"thinks this thought should start you and stop your carreer , lest you drive into these unquenchable",Flames,"ere you be aware . learn you that are satisfied with the praise of being no ill men , from the ex"
323,207,207,A47473,"Distressed Sion relieved, or, The garment of praise for the spirit of heaviness wherein are discovered the grand causes of the churches trouble and misery under the late dismal dispensation : with a compleat history of, and lamentation for those renowned worthies that fell in England by popish rage and cruelty, from the year 1680 to 1688 ... / by Benjamin Keach ...","Keach, Benjamin",1689,prose,"ee of this inestimable Jewel ? How canst thou be so pittyless , so cruel Unto thy self ? Sin is the ",flam,"ing dart That cuts thy Veins , and Wounds thy very heart , Can Sion chuse but send out mournful crie",Y,MET,AMB,,207,207.0,5672.0,"ee of this inestimable jewel ? how canst thou be so pittyless , so cruel unto thy self ? sin is the",flaming,"dart that cuts thy veins , and wounds thy very heart , can sion chuse but send out mournful crie"
324,209,209,12257952,"Ars chirurgica a compendium of the theory and practice of chirurgery in seven books ... shewing the names, causes, signs, differences, prognosticks, and various intentions of curing all kinds of chirurgick diseases ... : to which is added Pharmacopoeia chirurgica, or, The medical store, Latin and English ... / by William Salmon ...","Salmon, William",1697,science_medicine,"e}ss . Tincture of Opium as thick as new Honey {dram}ijss . mix them . XIV . @ , Inflammatio , an In",flam,"mation often follows upon Wounds , more especially if the Nerves , or Nervous Parts are wounded ; or",Y,MET,sensation,Is inflammation MET and 'sensation' or something? Like with burning rash?,209,209.0,8089.0,"e}ss . tincture of opium as thick as new honey {dram}ijss . mix them . xiv . @ , inflammatio , an",inflammation,"often follows upon wounds , more especially if the nerves , or nervous parts are wounded ; or"
