,level_0,id,docid,title,author,date,genre,lhs,match,rhs,Level 1,Level 2,domain,comment,index,Unnamed: 0,Unnamed: 0.1,Context before,token,Context after
727,138,5015,N01269.a0,"Burnings bewailed: in a sermon, occasioned by the lamentable fire which was in Boston, Octob. 2. 1711. In which the sins which provoke the Lord to kindle fires, are enquired into. / By Increase Mather, D.D. ; [Eight lines of Scripture texts]","Mather, Increase",1711,sermons,"s consumed in those flames . Not full three years after that , viz. On August 8 . 1679 Another Fire ",burn,"t down eighty Houses , and seventy Ware-houses , when much Substance was lost in those , devouring F",Y,LIT,,,138,,,"s consumed in those flames . not full three years after that , viz. on august 8 . 1679 another fire",burnt,"down eighty houses , and seventy ware-houses , when much substance was lost in those , devouring f"
728,139,468,A47607.a0,"Sion in distress, or, The groans of the Protestant Chruch [sic]","Keach, Benjamin",1681,poetry,"Imperial Chair ; How many rich men were to beggars turn'd , When that brave I_les , Metropolis was ",burn,"'d By thy accur_ed Imps , Fire_brands of Hell , Incarnate Devils without parallel . Brave Merchants ",Y,LIT,,,139,,,"imperial chair ; how many rich men were to beggars turn'd , when that brave i_les , metropolis was",burn'd,"by thy accur_ed imps , fire_brands of hell , incarnate devils without parallel . brave merchants"
729,140,1027,K060142001.a5,"A tour thro' the whole island of Great Britain: Divided into circuits or journeys. Giving a particular and entertaining account of whatever is curious, and worth observation; .. By a gentleman. .. [pt.1]","Defoe, Daniel",1724,letters,"Towns in Devon_hire , is full of Di__enters , who have here a very large Meeting-hou_e . The French ",burn,"t it in Richard I . 's Time , and attempted it afterwards , but were bravely repul_ed , and chiefly ",Y,LIT,,,140,,,"towns in devon_hire , is full of di__enters , who have here a very large meeting-hou_e . the french",burnt,"it in richard i . 's time , and attempted it afterwards , but were bravely repul_ed , and chiefly"
730,141,2374,99885011,"O raree show, o pritee show. Will you see my fine show.","Ward, Edward 'Ned'",1698,satire,"now who contriv'd it . O Raree Show , &c. X . Here be De Great D'Aumont's whole Cellar of Clarret , ",Burn,t by a Plot laid as high as the Garret : Here be De 500 l. for De Letter Dat told it ; De Straw Garr,Y,LIT,,I think literal but not sure,141,,,"now who contriv'd it . o raree show , &c. x . here be de great d'aumont's whole cellar of clarret ,",Burnt,by a plot laid as high as the garret : here be de 500 l. for de letter dat told it ; de straw garr
731,142,3963,K060328000,"The grounds of criticism in poetry, contain'd in some new discoveries never made before, requisite for the writing and judging of poems surely. Being a preliminary to a larger work design'd to be publish'd in folio, and entituled, A criticism upon our most celebrated English poets deceas'd. By Mr. Dennis:","Dennis, John",1704,prose,"gs that from Him flow Pluto from Lowe_t Hell , both Heard and Felt , And _hivering Started from his ",Burn,"ing Throne ; Then Striking his Infernal Brea_t Cry'd out , Lea_t wrathful Neptune , with another Str",Y,LIT,,,142,,,"gs that from him flow pluto from lowe_t hell , both heard and felt , and _hivering started from his",Burning,"throne ; then striking his infernal brea_t cry'd out , lea_t wrathful neptune , with another str"
732,144,2256,K107398002.21,"Original letters: familiar, moral and critical. By Mr. Dennis. In two volumes. .. [pt.2]","Dennis, John",1721,letters,"ince his Father's Death , Would give up Africk into Cae_ar 's Hands , And make him Lord of half the ",burn,"ing Zone . Now , Sir , did you ever hear of a duller Lover , or a more _tupid Plotter than this Semp",Y,MET,temperature,,144,,,"ince his father's death , would give up africk into cae_ar 's hands , and make him lord of half the",burning,"zone . now , sir , did you ever hear of a duller lover , or a more _tupid plotter than this semp"
733,146,4693,A66741.a1,"Wit and drollery joviall poems / corrected and much amended, with new additions, by Sir J.M. ... Sir W.D. ... and the most refined wits of the age.","Phillips, John",1661,poetry,"Into this private room , was turn'd , As if their wisdomes had conspir'd , The Salamander should be ",burn,'d . Or like those sophies who would drown a Fish . So I'me condemn'd to suffer what I wish . The Cy,Y,LIT,,,146,,,"into this private room , was turn'd , as if their wisdomes had conspir'd , the salamander should be",burn'd,. or like those sophies who would drown a fish . so i'me condemn'd to suffer what i wish . the cy
734,147,129,A53064.a149,"CCXI sociable letters written by the thrice noble, illustrious, and excellent princess, the Lady Marchioness of Newcastle.","Cavendish, Margaret",1664,letters,"up hers , with too Hot , and Dry Cordials , as Hot VVaters ; but the Fire of Life should neither be ",Burn,"t up , nor Quenched out , although Quenching is less Dangerous than Burning out , for if the Fuel of",Y,MET,UNK,,147,,,"up hers , with too hot , and dry cordials , as hot vvaters ; but the fire of life should neither be",Burnt,"up , nor quenched out , although quenching is less dangerous than burning out , for if the fuel of"
735,148,884,A85018,"A happy handfull, or Green hopes in the blade; in order to a harvest, of the several shires, humbly petitioning, or heartily declaring for peace.","Fuller, Thomas",1660,prose,"t a _mall parcel of Wood , would lea_urably roa_t her Goo_e ._tick by _tick , till her wood was all ",burn,"t , and her Goo_e _till raw . If the _everal Counties _ingly engage one after another , all will be ",Y,LIT,,,148,,,"t a _mall parcel of wood , would lea_urably roa_t her goo_e ._tick by _tick , till her wood was all",burnt,", and her goo_e _till raw . if the _everal counties _ingly engage one after another , all will be"
736,149,4223,A35296.a7,"Regulus a tragedy, as it is acted by Their Majesties servants / written by Mr. Crown.","Crowne, John",1694,drama_tragedy,"brave Captive _hall en_lave the Town ; We're here a Conqueror's , I a Bridal Crown . And we'll make ",burn,"ing Carthage , when we wed , Our Nuptial Flame , and light us both to Bed .",Y,MET,UNK,extended,149,,,"brave captive _hall en_lave the town ; we're here a conqueror's , i a bridal crown . and we'll make",burning,"carthage , when we wed , our nuptial flame , and light us both to bed ."
737,152,676,N00179,"A relation of the troubles which have hapned in New-England, by reason of the Indians there. From the year 1614 to the year 1675. : Wherein the frequent conspiracyes of the Indians to cutt off the English, and the wonderfull providence of God, in disappointing their devices, is declared. : Together with an historical discourse concerning the prevalency of prayer; shewing that New Englands late deliverance from the rage of the heathen is an eminent answer of prayer. / By Increase Mather teacher of a church in Boston in New-England. ; [Nine lines of quotations]","Mather, Increase",1677,prose,"had some Conference with them , but little was effected , only one Indian slain , and some Wigwams ",burn,"t . After which the Pequots grew enraged against the English who inhabited . Connecticut , being but",Y,LIT,,,152,,,"had some conference with them , but little was effected , only one indian slain , and some wigwams",burnt,". after which the pequots grew enraged against the english who inhabited . connecticut , being but"
738,153,6676,18964184,"The general history of earthquakes being an account of the most remarkable and tremendous earthquakes that have happened in divers parts of the world, from the creation to this time, as they are recorded by sacred and common authors, and perticularly those lately in Naples, Smyrna, Jamaica and Sicily : with a description of the famous burning mount, AEtna, in that island, and relation of the several dreadful conflagrations and fiery irruptions thereof for many ages : likewise the natural and material causes of earthquakes, with the usual signs and prognosticks of their approach, and the consequents and effects that have followed several of them / by R.B.","Crouch, Nathaniel",1694,science_geography,", and thereby driven back this outragious Fire , without doubt the whole Countrey had been utterly ",burn,t up and destroyed by this formidable Combustion ; soon after it cast forth stones of so vast a bign,Y,LIT,,,153,,,", and thereby driven back this outragious fire , without doubt the whole countrey had been utterly",burnt,up and destroyed by this formidable combustion ; soon after it cast forth stones of so vast a bign
739,154,4800,A91238,"Pendennis and all other standing forts dismantled: or, Eight military aphorismes, demonstrating the uselesness, unprofitableness, hurtfulness, and prodigall expensivenes of all standing English forts and garrisons, to the people of England: their inability to protect them from invasions, depredations of enemies or pyrates by sea or land: the great mischiefs, pressures, inconveniences they draw upon the inhabitants, country, and adjacent places in times of open wars, when pretended most usefull: and the grand oversight, mistake, injury in continuing them for the present or furure [sic] reall defence of the peoples lives, liberties, estates, the only ends pretended for them. / Penned by William Prynne of Swainswick, Esquire, during his close imprisonment in Pendennis Castle. And now published for the common benefit, ease, information of the whole nation.","Prynne, William",1656,prose,"chfiel_ Clo__ , Banbury , Pomfret Ca_tles , with _undry more : And which is yet more grievous , the ",burn,"ing to the ground , and total de_olation , depopulation , ruine of many great famous Garri_ons , Cit",Y,LIT,,,154,,,"chfiel_ clo__ , banbury , pomfret ca_tles , with _undry more : and which is yet more grievous , the",burning,"to the ground , and total de_olation , depopulation , ruine of many great famous garri_ons , cit"
