Number,ID," ""title"""," ""author"""," ""ispartof"""," ""year"""," ""collection"""," ""url"""," ""left"""," ""hit"""," ""right""",Role
88,e2a51312-011b-11e4-b0ff-51bcbd7c379f,Sardanapalus,David Lingelbach,,1699,DBNL,http://www.dbnl.org/titels/titel.php?id=ling001sard01,", die myn ziel aanminnig streelt , Verkwynt , door 't missen van dat aangenaame beeld . Geen",geur,", of tooyzel kan ons aangezigt behaagen , Noch 't lust ons vlecht , noch strik , noch",agent
91,48db9fbe-86a0-4b15-8406-576236b3dc3a,Kwaade luim. Tooneelspel.,"August Friedrich Ferdinand von Kotzebue, Jan Steven van Esveldt Holtrop",,1799,EDBO,http://resolver.kb.nl/resolve?urn=dpo:2203:mpeg21,"vingeren zien laat kneeden . tobias . Eene bloem ' , die gewillig voor iederéén haare",geuren,"verspreid herrmann . Een grashalm , die aan eiken wind gehoorzaamt . tobias . En door",object
93,e3486b5c-011b-11e4-b0ff-51bcbd7c379f,Amsteldamse vrolikheyt,anoniem Amsteldamse vrolikheyt,,1647,DBNL,http://www.dbnl.org/titels/titel.php?id=_ams009amst01,"sy slippen , Dees’ waerd ’ , en vriendelijke woorden met een held’re klank , En soete",geur,", Schietende deur De Ambrosijne lippen , Philander , ach ! Niet meer ik mach , Door",agent
93,a70e6508-961d-4433-b23b-ed927ed4c4e3,"Paulus en Virginia, tooneelspel, met zang.","Pieter Gerardus Witsen Geysbeek, Etienne Guillaume François Favières",,1797,EDBO,http://resolver.kb.nl/resolve?urn=dpo:2306:mpeg21,"horen ; Als deze bloemen , waar ik my Zo dikwils meê revierde all ' dj aangenaame",geuren,"In tooneelspel . 57 I „ brosch verspreiden dat ikzelf gerangschikt heb , En ik voortaan daar",patient
94,5f335d77-5ee1-4edb-b036-2b11ba4962aa,"Nieuwe vaderlandsche bibliotheek, van wetenschap, kunst en smaak. [1] [1]",,,1797,EDBO,http://resolver.kb.nl/resolve?urn=dpo:5823:mpeg21,"en daar kreupelboschjens van welriekende hees , , ters , vervulden de lucht met de aangenaamste",geuren,". , , De vrolijk verliefde planten , onder het groen geacht kcerd , hadden de",object
97,5e5b34b2-dc07-4b23-b14e-ed5ffe47df87,"Gesprekken en overdenkingen, over het lijden en sterven, van [...] Jesus Christus. Derde deel",Wilhelm Leendert Krieger,,1793,EDBO,http://resolver.kb.nl/resolve?urn=dpo:9118:mpeg21,"koele windje stroomen van wierook voortstuwt wierook , die de balsemende",geuren,van het plantenrijk als offerhanden aan de menschheid die oorspronglijk de,object
98,5495825a-b3d0-4ba1-909c-14813cacf0d4,"Spectatoriaale schouwburg, behelzende eene verzameling der beste zedelyke tooneelstukken, byeen gebragt uit alle [...] taalen van Europa.",Antoine Jean Bourlin,,1789,EDBO,http://resolver.kb.nl/resolve?urn=dpo:6126:mpeg21,"de Roselle . Ja , Ja , Oom ; Ik , zie liever bloemen , en adem liever die balsamieke",geuren,", die ons thans zo verkwiklyke toevloeien . Du Beaufort . Inzonderheid in dit Prieel , niet waar ? O",patient
98,e384e76c-011b-11e4-b0ff-51bcbd7c379f,"Parnassus, dat is den Blijen-bergh","anoniem Parnassus, dat is den Blijen-bergh",,1623,DBNL,http://www.dbnl.org/titels/titel.php?id=_par010parn02,"Menichvuldigh overgoten . Sy is veurwaer Den maeghden eenen fleur , Als Balsem openbaer , soo gheeft sy soeten",geur,", Sy is een bloem der bloemen / / goet Haren naeme is om noemen / / soet ,",object
99,e430dfb8-011b-11e4-b0ff-51bcbd7c379f,Devote oeffeninghe op de vijf lettere van de soete ende alderheylichste namen Iesus ende Maria,Augustinus van Teylingen,,1628,DBNL,http://www.dbnl.org/titels/titel.php?id=teyl001devo01,", Sy is voorwaer / / die Maghden eenen fleur Als balsem en caneel / / soo gheeft sy soeten",geur,", Sy is een bloem der bloemen goet , Haer naem is om te noemen soet , O claer Fonteyn",object
100,e167bd06-011b-11e4-b0ff-51bcbd7c379f,Een nieu devoot geestelijck lietboeck,Nicolaes Janssens,,1605,DBNL,http://www.dbnl.org/titels/titel.php?id=jans065nieu02,", Sy is voorwaer , , die maechden eenen fleur , Als Balsem en Caneel , , soo geeft sy soeten",geur,", Sy is een bloem der bloemen goet , Haren naem is om noemen soet , O claer fonteyn , bidt",object
101,e370156c-011b-11e4-b0ff-51bcbd7c379f,Tweede Delfs Cupidoos schighje,Arnold Bon,,1656,DBNL,http://www.dbnl.org/titels/titel.php?id=bon_001twee01,". Soo haast de tippen , Mijn lippen , Quam , kippen , Schoot up'ter Montje een amb're",geur,", t'Drong deur mijn gantse Geestje deur . 3 . De Smaack . LEli-dau diet hert verquict ,",agent
101,43a826db-e44d-4347-b821-a4c472cbd2d4,"Johanna van Montfaucon, romantisch tafereel uit de veertiende eeuw.",August Friedrich Ferdinand von Kotzebue,,1800,EDBO,http://resolver.kb.nl/resolve?urn=dpo:4818:mpeg21,"onderdaanen lokte mij naar beneden , en de bloeisem der lindenboomen verspreiden zulke verkwikkende",geuren,". adelbert . Maar de koele morgenlucht . johanna , zijne hand op haar",object
105,c4718132-e4e6-4d24-bdb5-b34bb095aee9,"Algemeene spectatoriaale schouwburg, of Tooneelstukken door de eerste vernuften van Europa. [2] [2]","Joseph Marius Babo, Johann Christoph Friedrich von Schiller, Otto Heinrich von Gemmingen",,1791,EDBO,http://resolver.kb.nl/resolve?urn=dpo:6811:mpeg21,begeerte van mijn hart als een betoverd paleis uit de aarde roepen — hij zet de,geuren,der beide Indien op tafel — roepr paradijzen uit wildernissen — laat de bronnen van zijn,object
107,e2352f70-011b-11e4-b0ff-51bcbd7c379f,Het nieuwe Princesse liedt-boeck,anoniem Het nieuwe Princesse liedt-boeck,,1682,DBNL,http://www.dbnl.org/titels/titel.php?id=_nie094nieu01,"'t geen hy in gelapt Had , sijn achter Poort uyt snapt Kaeu jyse , etc. Hy wiert wacker door de",geur,", Van dees bescheten Rosen Hy docht 't sal nu wel gaen deur 'k Begin nu al te blosen , Want",agent
107,c5f2817f-c1ce-49ce-8da2-656a1bb97f4c,"Vaderlandsche bibliotheek van wetenschap, kunst en smaak. [7] [7]",,,1789,EDBO,http://resolver.kb.nl/resolve?urn=dpo:7381:mpeg21,"blaadjes , in dees lieven uchtendstond Nu gij , door dendaauwbepe . cld , frissche",geuren,mild verspreid Daar de morgenzon uw blaadjes blij ontrolt voorts Harend oog ! hieron wikkelt,object
108,e1c6a33e-011b-11e4-b0ff-51bcbd7c379f,Parnassus aan 't IJ,Jan Zoet,,1663,DBNL,http://www.dbnl.org/titels/titel.php?id=zoet001parn01,", nochte Magen , Het lijd geen minder , nogh 't kan meerder niet verdragen . Het blaast een soete",geur,", van Muscus , en Sievet , Tot doving van de stank , daar 't rif mee is besmet .",object
109,e2cbf37e-011b-11e4-b0ff-51bcbd7c379f,t'Vermaeck der jeught,Boudewijn Jansen Wellens,,1612,DBNL,http://www.dbnl.org/titels/titel.php?id=well004verm01,"knien Zou dancken veur Het groot faweur , Dat sy my thoond , in dien Mijn quale deur Haer soete",Geur,", Van my eens mochte vlien . Apollo dijn Cruyden , van Crachten / / groot Connen mijn pijn Soo",agent
109,05fd9a27-a7a1-4c4a-942c-087fe3d7b3dc,Twee bekroonde prysverhandelingen. De eerste: over den oorsprong der spraak. De tweede: over de oorzaaken van den vervallen smaak.,"Ysbrand van Hamelsveld, Johann Gottfried von Herder",,1790,EDBO,http://resolver.kb.nl/resolve?urn=dpo:421:mpeg21,in zijn element en werkkring tot zijn onderhoud en aan zijn bezigheden trekt . Geen,geur,en uitwaasseming die hem naar de kruiden als heen sleept opdat hij zijnen honger triller,agent
115,6334f26e-8fe2-4277-9621-5a60fbf4ed13,"Nieuwe vaderlandsche bibliotheek, van wetenschap, kunst en smaak. [4] [4]",,,1797,EDBO,http://resolver.kb.nl/resolve?urn=dpo:6814:mpeg21,", twaalf maanden nadat zij van den boom is ingezameld ; daar het zeker is , dat de",geur,"van de koffij door den tijd vermeerdert . Hij verzekert , dat door planten uit de westindiën gebragt",agent
117,7d6e25f8-4cd6-4745-b22a-0ac4d251fb0d,"Gesprekken en overdenkingen, over het lĳden en sterven, van [...] Jesus Christus. Eerste stukjen",Wilhelm Leendert Krieger,,1783,EDBO,http://resolver.kb.nl/resolve?urn=dpo:9502:mpeg21,onschatbaar der eere die dezen gelukkigen te beurte viel ? De liefde spreidde hier waarlijk edele,geuren,", dit waren harten voor Jesus vervuld , met Hem ingenomen , harten in welke veel",object
117,dff643a2-011b-11e4-b0ff-51bcbd7c379f,'t Amsteldams Minne-Beeckie,anoniem Amsterdams minne-beekje,,1645,DBNL,http://www.dbnl.org/titels/titel.php?id=_ams015amst05,Rosamondt ! dat ghy ( Gheleghen aen mijn zy ) My hebt omarremt ; En wt uw mondtje blaest De,geur,", waer mee ghy aest Mijn ziel , by d'uw gheplaest Door liefd verwarremt Als ick mijn mond leg aen",agent
121,e00e7b20-011b-11e4-b0ff-51bcbd7c379f,Verhandelinge van de opvoedinge en ziekten der kinderen,Steven Blankaart,,1684,DBNL,http://www.dbnl.org/titels/titel.php?id=blan012verh01,de Kaneel-boom bladen te zien is . Wanneer als deze bladen gestooten werden hebben zy een speceryachtige,geur,", zo datze zoo heet en dun van deelen zijn als de Campher . II . Aangaande",object
126,e3f7e24e-011b-11e4-b0ff-51bcbd7c379f,Houwelick,Jacob Cats,,1625,DBNL,http://www.dbnl.org/titels/titel.php?id=cats001houw01,"vol kleyne bijen vant . Hy sach een bly gewoel , hy hoorde geestich singen , Hy roock een soeten",geur,; het schenen moye dingen ; Hy riep ; wat fraeyer spel ! en wat een lustich dal ! Hier,patient
126,7d6e25f8-4cd6-4745-b22a-0ac4d251fb0d,"Gesprekken en overdenkingen, over het lĳden en sterven, van [...] Jesus Christus. Eerste stukjen",Wilhelm Leendert Krieger,,1783,EDBO,http://resolver.kb.nl/resolve?urn=dpo:9502:mpeg21,"dagen duurden , men vergelijkinge komen , de wijn van Libanon ] moet \ hier zijn",geur,"verliezen . En , wien zal dit be : vreemden kunnen ! geen aardsche geruchten >",object
127,a1195fe8-47e3-4371-8899-a5a301c30784,Letter geschenk voor de Nederlandsche jeugd.,Martinus Nieuwenhuijzen,,1790,EDBO,http://resolver.kb.nl/resolve?urn=dpo:4617:mpeg21,"liefste bloem . JAN < 76 > JAN . Bij de zagte , roode kleur , waasem ze ook een lieven",geur,"; Zij kan oog en hart veunken MIETJE . Doch waarom heeft zij zoo veel Scherpe doornen aan haar ftecl ,",object
129,f90cca02-376e-428c-b152-c5537bc53662,Nieuwste poëzĳ. [2] [2],Petrus Johannes Kasteleijn,,1792,EDBO,http://resolver.kb.nl/resolve?urn=dpo:4862:mpeg21,", Getooid in feestgewaad , praalt met haar gloriekroon ; De boomgodin verspreid haar bloemrijke",geuren,", En kuschte de lieve lente , op haar ' rapieren troon ! De vlugge",object
131,89ffd956-12ef-473b-89eb-2ea8b1d5eff2,"Handleiding tot de natuurlyke opvoeding of Robinson Crusoë, geschikt ten dienste der jeugd. [1] [1]",Joachim Heinrich Campe,,1780,EDBO,http://resolver.kb.nl/resolve?urn=dpo:10271:mpeg21,"hand van God was voortgekomen , en de kruiden en bloemen verpreidden de aangenaame",geuren,. Het hart van robinson wierd geheel en al vervuld met vreugde en dankbaarheid,object
134,0f55e8a2-ba23-4664-937f-46f8b96ec479,"Het zedelijk tooneel, bevattende eenige der beste zedelijke tooneelspelen.",,,1792,EDBO,http://resolver.kb.nl/resolve?urn=dpo:1192:mpeg21,agter mijne weiden Aan 't breeken dat zijn hand mij schiep Deedt hij den frischte,geur,verspreiden Dien hij uit bloemen en kruiden als riep . Gints bouwde hij een Zomerhuisjen,object
135,5dbc8fea-3648-4f56-9909-d8c975c33559,Jonkheer Dirk de Braave of De Overysselsche boeren redding zinspeelend blyspel,,,178X,EDBO,http://resolver.kb.nl/resolve?urn=dpo:1691:mpeg21,", zal ' er evenwel geen gebrek geleden worden ; en de welmenendheid van onze harten , zal de",geur,"bybrengen . Wy moeten eens in ons leven vrolyk zyn , en nooit was ' er een gepaster gelegenheid",agent
136,e39448e2-011b-11e4-b0ff-51bcbd7c379f,Hollands Nachtegaeltien verryct met een nieu twede deel genaemd Hollandts en Zeeuws Nachtegaels t'samen-gezangh,anoniem Hollands nachtegaeltien en Hollands en Zeeuws Nachtegaels 't samen-gezangh,,1633,DBNL,http://www.dbnl.org/titels/titel.php?id=_hol014holl01,"Mits ghy in u soete fleur , Sijt 't geruyck en plucken waerdigh , Geeft nu blos en soete",geur,": Smoort u lusjes / inde kriele kusjes , Want u vreughd staet voor de deur . H.S. [",object
137,e4140348-011b-11e4-b0ff-51bcbd7c379f,Delfs Cupidoos schighje,Arnold Bon,,1652,DBNL,http://www.dbnl.org/titels/titel.php?id=bon_001delf01,"Robijn . 3 . Geluckig dan Bruygom die nu sult genieten , De zalige soetheyt en Amb're",geur,": Wel laet dan u vlammende straaltjes schieten , In't innichst van 't gansch Bruyts Bloemtje deur",patient
142,31eba6eb-0140-4e66-bfec-10fe03b162c4,Tempel van t'gevoel of Daphnis en Phillis.,Salomon Gessner,,1789,EDBO,http://resolver.kb.nl/resolve?urn=dpo:10407:mpeg21,"de roos verwelkt ; zoo ftaat de welkende roos op 't veld , zy waassemt haare laatste",geuren,"; een zacht windje fnuikt streelend over haar heen , de verwelkte bladen vallen , en het",object
143,e2bc5e3c-011b-11e4-b0ff-51bcbd7c379f,Haerlemsche Duyn-Vreucht,C.P. van Wesbusch,,1636,DBNL,http://www.dbnl.org/titels/titel.php?id=wesb002haer01,"nu al gheschater ; Midts de soete tyden : Liefjes locken buyten deur , Door haer lieffelijcke",geur,"? Boriam die maeckt ghetreur , Dat hy moet ter syden . 2 Siet hoe fraey verov'ren",agent
143,1200805b-f62c-44f5-b34e-2fc1cc3a4bec,"Ontdekking van de staatkunde der natuur; of Beschryving van het wonderbaar gemeenebest der honing-byen, en zyde-wurmen",,,1789,EDBO,http://resolver.kb.nl/resolve?urn=dpo:1240:mpeg21,"Die 't aardsche oog niet ziet , Maar ons iets geeft te lezen , Van zyn Wezen . Schoon kleurde lieflyk",geur,"dj e , Waar kom je tog van daan ? Wat wonder daad gebeurd je , Hoe trek je 't firtel",agent
149,e38f8a32-011b-11e4-b0ff-51bcbd7c379f,Den Goddelycken Minnenpijl,Johanna de Gavre,,1678,DBNL,http://www.dbnl.org/titels/titel.php?id=gavr001godd01,"en Eghelentier , Ghenoffels Blommen van menigh couleur , Op dat ick vatten magh den soeten",geur,". 3 . Brenght al dat is ghegroeyt , Ghebladert en ghebloyt , T’is tot verqueeckingh",patient
155,e2e8ac8a-011b-11e4-b0ff-51bcbd7c379f,Nieuwen ieucht spieghel,anoniem Nieuwen ieucht spieghel,,1617,DBNL,http://www.dbnl.org/titels/titel.php?id=_nie004nieu01,het groene Lant / In Velden en Bosschagy Blomkens van schoon coleur / Gaven ons alzoo soeten,geur,. De wilde Dierkens spronghen Al in dat groene Rijs / ' tScheen te wesen het Paradijs,object
156,3649777f-6f92-4da3-a40c-b2b1761901b3,"Proeve van herders en visscherszangen, benevens eenige mengelingen.",Adriaan Loosjes,,1794,EDBO,http://resolver.kb.nl/resolve?urn=dpo:8610:mpeg21,"aanschijn Een zagt purper blonk door zijne wangen , en zijn mond ademde tenen zoo lieflijken",geur,", als de roozen bij mijnen boomgaard ia den vroegen morgenstond d a m o n",object
157,e465e4ce-011b-11e4-b0ff-51bcbd7c379f,"Het nieuwe rommelzootje, te samen-ghestelt van verscheyden nieuwe liedekens, seer vermakelijck om te lezen of te singen. Op nieuws oversien en verbetert","anoniem Nieuwe rommelzootje, Het",,1670,DBNL,http://www.dbnl.org/titels/titel.php?id=_nie195nieu02,", [S]laet Wijntje lustigh deur , [J]s nu koele , , Dat wy voele , [ Z ] ] ijne",geur,". Dit zijn getrouwe Gasten , Wijn , broodt houden te vrindt , De Schootels niet mis-tasten , De Handt",patient
158,bb25a56a-c5f9-42c3-ae3d-85ee6db070a9,"Vaderlandsche bibliotheek van wetenschap, kunst en smaak. [6] [6]",,,1789,EDBO,http://resolver.kb.nl/resolve?urn=dpo:7380:mpeg21,zijne 5a 4 ZONDERLING VOORBEELD lieflijke wolienvervve ; ik drink den beker met zijnen aangenamen,geur,". J Op geestigheid zonder lichaam verliefd te zijn , zegt lavater is dweeperij ;",object
159,250e2577-ef9b-4953-9ba0-f7c317bb70f0,Zak-bibliotheek van vernuft en smaak [2] [2],,,1797,EDBO,http://resolver.kb.nl/resolve?urn=dpo:3098:mpeg21,"* boomen , welken dit heilige gedenkteken overschaduwden om de verkoeling des avondstond en de",geur,"der bloemen inademen en om den God der weldaadigheid te danken , die aan hun",patient
160,e39599f4-011b-11e4-b0ff-51bcbd7c379f,"Het Ryper Liedtboecxken, inhoudende veel schriftuyrlijcke liedekens by verscheyden autheuren gemaeckt",Jacob Claesz,,1636,DBNL,http://www.dbnl.org/titels/titel.php?id=clae030rijp02,"en Bloemen veelderley , Die nu in haer fleur , Proncken met haer kleur , Gevend ' oock een lieffelijcken",geur,". Ghy die zijt in uwe groene Lent ' , In't soetste van u leven : In u jonghe Ieucht",object
160,6147f163-aff0-4ebf-b81e-b085d253427a,"Vaderlandsche bibliotheek van wetenschap, kunst en smaak. [5] [5]",,,1789,EDBO,http://resolver.kb.nl/resolve?urn=dpo:7379:mpeg21,". Kk 3 T 518 g . p. hoffman 't roosje . Neen . Straks vertrapt me een wortel vo : , En blos en",geur,"vlien henen . de gravin . Lief Roosje , gii , gij zijt mijn beeld , j \ iet vreemd dat ik u minne .",agent
163,d009b3bb-920c-46b2-8e8e-b85bbbccf37c,"Klaagzang, by den vroegtijdigen dood van mejuffrouw Henriëtta Cornelia Backer; gestorven op Bouwzigt te 'sGraveland [...] den 1 augustus, MDCCXCVI.",Jan Willem van Sonsbeeck,,1796,EDBO,http://resolver.kb.nl/resolve?urn=dpo:8550:mpeg21,"avondwandeling . Gelijk een kampcrfeuiüe of riekende narcis Verplaatst uit een vertrek , zijn",geur,"nog agterlaaten Zoo wekt in ons gemoed haar nagedagtenis Een weemoed , doch die",object
164,dfe14fce-011b-11e4-b0ff-51bcbd7c379f,"Nieuw vermeerdert konincklijck lied-boeck, versien met verscheyden lof en triumphgesangen","anoniem Nieuw vermeerdert konincklijk lied-boeck, versien met verscheyden lof en triumphgesangen",,1695,DBNL,http://www.dbnl.org/titels/titel.php?id=_nie237nieu03,"uyt getreur , En wilt doch oock u liefde tot my dragen , Doe ick genieten magh u soete",geur,". Klarinde . Wel Jongman komt ghy mijn al weder quellen , Daer ick so dickwils hebbe neen geseyt",patient
166,e3e6428c-011b-11e4-b0ff-51bcbd7c379f,Goddelycke wenschen,Justus de Harduwijn,,1629,DBNL,http://www.dbnl.org/titels/titel.php?id=hard001godd02,dierken vvaerder stom Alle bloemkens souden singhen Soo veel urkens zijn nu deur Dat vvy gheven onsen,geur,". Maer den tijdt gaet henen strijcken Als die nerghens op en past , 'T jaer hem",object
167,e185384a-011b-11e4-b0ff-51bcbd7c379f,Gulde-jaers feest-daghen of den schat der geestelycke lof-sangen gemaeckt op elcken feest dagh van 't geheele laer,Joannes Stalpaert van der Wiele,,1635,DBNL,http://www.dbnl.org/titels/titel.php?id=stal001guld02,"die 't aerde vat , van nieuws gebacken , Eerst valt te beur , Behoudt daer van een stage",geur,". Men ziet oock dat een boom , sijn jonghe tacken Daer s'eerst gewendt Zijn van beghin , altijdt",object
169,31eba6eb-0140-4e66-bfec-10fe03b162c4,Tempel van t'gevoel of Daphnis en Phillis.,Salomon Gessner,,1789,EDBO,http://resolver.kb.nl/resolve?urn=dpo:10407:mpeg21,". 145 „ Gy , die bemint , en bemind wordt , „ ademen u de bloemen geen zoeter „",geuren,"toe ? Is u het ruischen der , , beekjes niet aangenaame ? Zingt „ voor u het gevogelte geen",object
170,94c8b4c5-f1e4-4625-be89-cbf399c79e7b,"Algemeene spectatoriaale schouwburg, of Tooneelstukken door de eerste vernuften van Europa. Vijfde deel","August Friedrich Ferdinand von Kotzebue, Johann Anton Leisewitz",,1792,EDBO,http://resolver.kb.nl/resolve?urn=dpo:6077:mpeg21,bloemen frisch bleeven tot ik stierf » zou ze in mijn bed laaten ophangen ! _ haar,geur,"zou tog een1 levenden wel verkwikken - Neem den krans Julius , bjj behoort ook . onder",agent
175,f90cca02-376e-428c-b152-c5537bc53662,Nieuwste poëzĳ. [2] [2],Petrus Johannes Kasteleijn,,1792,EDBO,http://resolver.kb.nl/resolve?urn=dpo:4862:mpeg21,lieflijke linden ! - Hoe spiegelende huppelt de flaauw op rollende golfjes gemaald ! De,geur,"der bloemen Hijgt op , die d'adem der streelende winden Op wierook onthaald ! 46",agent
179,e460676a-011b-11e4-b0ff-51bcbd7c379f,Den Gheestelycken leeuwercker vol godtvruchtighe liedekens ende leyssenen,Guilielmus Bolognino,,1645,DBNL,http://www.dbnl.org/titels/titel.php?id=bolo001ghee01,"Sijn doodt , te voren hem voorseyt , Van de clock van selfs is verbreyt , ' Nen hemelschen",geur,"'t lichaem gaf , Waer het gheleyt mede is in het graf . Dus m ' om den zielen-dienst",object
