Number,ID," ""title"""," ""author"""," ""ispartof"""," ""year"""," ""collection"""," ""url"""," ""left"""," ""hit"""," ""right""",Role
145,6efc3424-73a9-4ad5-a892-40d1a331b377,"Gesprekken en overdenkingen, over het lijden en sterven, van [...] Jesus Christus. Eerste deel",Wilhelm Leendert Krieger,,1793,EDBO,http://resolver.kb.nl/resolve?urn=dpo:9116:mpeg21,"gezalfd , en met haren haire zijne voeten afgedroogd , en het huis wierd vervuld van den",reuk,"der zalve . Zo zeide dan een van zijne Discipelen , [ namelijk ] judas Simonis Cariot",agent
148,e458856f-c6f8-4332-b2f4-296db56a515d,"Het opbreeken van't beleg van Maastricht, blyspel.",,,1794,EDBO,http://resolver.kb.nl/resolve?urn=dpo:1694:mpeg21,"heeft in haar weezen , 't vinkende en blanke van de maan , Ze is een bruinetten myne uitgeleezen a En haar",reuk,"doet yder aan . , E « tik en tak , c. theresia Maat , Mynheer ' • als gy zoo hard",agent
150,a2d763fb-de3b-4cd2-b4bc-f9b1f5ceb4c4,"Proefneemingen over de spysverteering van den mensch, en van onderscheiden soorten van dieren.","Lazzaro Spallanzani, Johannes Laurentius van der Wagt, Jean Senebier",,1786,EDBO,http://resolver.kb.nl/resolve?urn=dpo:1195:mpeg21,is een weim> donker ; wanneer men het zelve in een glas fchudt geeft het eenen onaangenamen,reuk,van zich . ' Indien men het zelve met leevendige kalk wrijft of met het Zout van,object
153,6bf83305-544c-4e5d-86d6-c1d978f8d6dc,Tooneelspelen. [2] [2],"Edward Capell, William Shakespear, Johann Joachim Eschenburg, Bernardus Brunius",,1778,EDBO,http://resolver.kb.nl/resolve?urn=dpo:11416:mpeg21,als stroomen van medelyden en der onschuld zyn . kom alle met my wiens ziele de onzuivre,reuk,eens slaghuis schuwde ; want ik verflak byna van deze uit ' dampkringen der zonde . Bigot,patient
161,ed70ba7f-da70-4b1c-9302-47096ee8e029,"Vaderlandsche bibliotheek van wetenschap, kunst en smaak. [1] [1]",,,1789,EDBO,http://resolver.kb.nl/resolve?urn=dpo:5822:mpeg21,hun aangezicht en hair met een vettige roode verf geven zijden ' zeer onaangenamen,reuk,"van zich , cn hunne hoofden zijn overvloedig bevolkt met ongedierte , het welk",object
163,a2d763fb-de3b-4cd2-b4bc-f9b1f5ceb4c4,"Proefneemingen over de spysverteering van den mensch, en van onderscheiden soorten van dieren.","Lazzaro Spallanzani, Johannes Laurentius van der Wagt, Jean Senebier",,1786,EDBO,http://resolver.kb.nl/resolve?urn=dpo:1195:mpeg21,"dat min of meer gerot was ; ik heb een Ruk genomen , het welk eenen onverdraagelyker",reuk,"hadt , ik verdeelde het zelve in vier gedeelten van welke ik elk afzonderlyk plaatst in een",object
165,7545c058-b90e-4e55-84b5-a421925b7aa8,"De struikroovers van Kalabrien, of de onveilige wildernis. Tooneelspel.","Martinus Gerardus Engelman, Joseph Marie Loaisel de Tréogate",,1800,EDBO,http://resolver.kb.nl/resolve?urn=dpo:8821:mpeg21,"eene hand een ftuk koud wildbraad , in de andere een glas wyn ) maar hoe Jt.an ik de",reuk,"van deeze fpys , de geur , de zachte tinteling van deeze verfrisschende drank wederstaan ( hy eet en",patient
170,a2d763fb-de3b-4cd2-b4bc-f9b1f5ceb4c4,"Proefneemingen over de spysverteering van den mensch, en van onderscheiden soorten van dieren.","Lazzaro Spallanzani, Johannes Laurentius van der Wagt, Jean Senebier",,1786,EDBO,http://resolver.kb.nl/resolve?urn=dpo:1195:mpeg21,". De zeepachtige zelfstandigheid door het vuur Veranderd , geeft eenen Hinkenden aangebranden",reuk,"van zich , het ammoniac-zout wordt ' er binnen in gevonden . De",object
171,ec15e777-18b0-4d75-a155-7fde3eab3b11,Nieuw geschenk voor de jeugd. [4] [4],"Joannes Florentius Martinet, Ahasuerus van den Berg",,1791,EDBO,http://resolver.kb.nl/resolve?urn=dpo:8147:mpeg21,"koffers , boekenkasten en voerresten Gij noemt het viesch ? Ja met regt , daar het eenen onaangenamen",reuk,of flank van zich geeft ; doch dit is het trenst ik noemde het ook een boosaartig Dier,object
178,b5989eba-869d-4046-9b91-c935d7f8184a,"Nieuwe vaderlandsche bibliotheek, van wetenschap, kunst en smaak. [9] [9]",,,1797,EDBO,http://resolver.kb.nl/resolve?urn=dpo:6819:mpeg21,"303 hoofd buigen . Van krachten uitgeput en verdord , verliezen zij hunne Schoonheid en haren",reuk,"tevens , en vallen ter aarde , onder de minst gelichte bloemen vermengd . ö Gij",object
184,7f660516-bfc7-4cab-ab8a-4b5ba5e502cf,De koninglijke vlugt; nationaal blyspel.,Gerrit Paape,,1790,EDBO,http://resolver.kb.nl/resolve?urn=dpo:2705:mpeg21,kunnen ? Valois Ja ! spreeuwen en mosschen Gelooft mij al dat Vrijheidstelg zal op de,reuk,"van 't kruit verdwijnen , even als sneeuw voor de lentezon . koningin . Onze Gastheer",agent
185,2f80b0d7-355b-45ff-9636-8f105c736f1e,"Historische, charakter- en zedekundige bybelonderwyzer [1] [1]",,,1782,EDBO,http://resolver.kb.nl/resolve?urn=dpo:8492:mpeg21,het zelve nog lang behouden ; want : Een nieuw gebakken aarden Vat ; Houd lang de,reuk,"van 't eerste nat . Doch de Godsdienst van Jacob , had eindelyk zo veel 236 LEA'S",object
186,1bef914f-8e86-48c7-8f2c-53ae2599a376,Weekblad voor kinderen [2] [2],,,1798,EDBO,http://resolver.kb.nl/resolve?urn=dpo:1474:mpeg21,ons omringt ; door het gehoor wordt deze kennis versterkt en in veele opzichten verbeterd ; dé,reuk,zegt ons veelmalen of het gene naby ons is voordeelig of schadelyk voor ons zyn zal ;,agent
189,840a792d-094f-4abc-aed0-fe385cb0c688,"Vaderlandsche bibliotheek van wetenschap, kunst en smaak. [2] [2]",,,1789,EDBO,http://resolver.kb.nl/resolve?urn=dpo:7376:mpeg21,"mahmud Casino was , door het , , veelvuldig drinken van koffij , in zulk eenen kwaa , , den",reuk,"geraakt bij zijne Gemalin , dat zij voor „ iloeg , dc heften voortaan niet meer te fijnen , ,",agent
191,53b34c79-948a-40c9-a820-532fb8f554da,"Nieuwe vaderlandsche bibliotheek, van wetenschap, kunst en smaak. [11] [11]",,,1797,EDBO,http://resolver.kb.nl/resolve?urn=dpo:6821:mpeg21,"kleur ; maar door de nieuwe behandeling , wordt het slecht bruin , heeft een ' aangenamen",reuk,en blijft goed en onveranderd in den berg . De Landman heeft hier bij nog een ander,object
193,1200805b-f62c-44f5-b34e-2fc1cc3a4bec,"Ontdekking van de staatkunde der natuur; of Beschryving van het wonderbaar gemeenebest der honing-byen, en zyde-wurmen",,,1789,EDBO,http://resolver.kb.nl/resolve?urn=dpo:1240:mpeg21,"doen ; en dat zy niet stinken na uyen , look , muscus , of andere Sterke",reuken,"óver zig hebben . Men moet aan de zyde-wormen nooit geene bladeren geven , die met honingdauw",object
196,3ce67af3-035f-46fe-b0d6-05b66d2a762c,"Schulden zonder geld te betalen, blyspel.",Friedrich Leo,,1794,EDBO,http://resolver.kb.nl/resolve?urn=dpo:2361:mpeg21,"ware , eigentlyk . Geef my toch een glas , mynheer van der Heel ! van der heel , J 1U . De",reuk,heeft hem hoflyk gemaakt : nu heet hy my „ mynheer ' * . ( zoekende . ) Doctor ' er is geen,agent
199,bb25a56a-c5f9-42c3-ae3d-85ee6db070a9,"Vaderlandsche bibliotheek van wetenschap, kunst en smaak. [6] [6]",,,1789,EDBO,http://resolver.kb.nl/resolve?urn=dpo:7380:mpeg21,"noemden , zonder dat hij nogthans of rook , of ftof , of damp , of ook eenigen",reuk,"ontwaar werdt .. De inwooners zeiden hem , dat men , bij groote hitte , dezen nevel meermaalen",patient
201,a2d763fb-de3b-4cd2-b4bc-f9b1f5ceb4c4,"Proefneemingen over de spysverteering van den mensch, en van onderscheiden soorten van dieren.","Lazzaro Spallanzani, Johannes Laurentius van der Wagt, Jean Senebier",,1786,EDBO,http://resolver.kb.nl/resolve?urn=dpo:1195:mpeg21,"Zyne maag was vol met eene vleezige pap , bitter van fmaak , die zeer weinig reuk en alleen den",reuk,van het maagsap van dit Dier hadt . Na verloop van vyf en een half uur onderzocht ik de maag,object
202,68308c22-2c4d-425b-a823-be67516d8a7f,"Nieuwe vaderlandsche bibliotheek, van wetenschap, kunst en smaak. [7] [7]",,,1797,EDBO,http://resolver.kb.nl/resolve?urn=dpo:6817:mpeg21,"van Reaumur laat droogen , tot zij korrelig wordt , zal die haren giftige slaapwekkende",reuk,"verliezen , en , die der laudanum of gezuiverde opium aannemen ; waarvan dezelve alleen",object
206,eb3b380f-e0cf-453b-a526-1430621498b0,"Nieuwe vaderlandsche bibliotheek, van wetenschap, kunst en smaak. [3] [3]",,,1797,EDBO,http://resolver.kb.nl/resolve?urn=dpo:6813:mpeg21,"het paleis uittreden . Bleeke , vervallen menschen droegen het lijk , eene doodlijk",reuk,rondom zich verspreidende Een zieke was zijne bewakers ontlopen . Met rasfe schreden liep,object
208,1ca7ba2d-65e5-45e5-b352-bcbdcbee7f47,Jozephus; of De zegepraal des bijgeloofs en der aristocratie. Nationaal tooneelspel.,Gerrit Paape,,17XX,EDBO,http://resolver.kb.nl/resolve?urn=dpo:2196:mpeg21,"! geloof mij , onze eeuw zal voor de middeleeuwen niet onderdoen . Mij dunkt de",reuk,der femelende mutzaarden komt mij van verre reeds tegen . Laaten wij dit vuur van heilige,agent
209,d30c50c7-9024-4ff1-b6cd-bf78f6a77fd1,"De verzoening, of De broedertwist, tooneelspel.","Dirk Onderwater, August Friedrich Ferdinand von Kotzebue",,1798,EDBO,http://resolver.kb.nl/resolve?urn=dpo:1704:mpeg21,". I Dit alles kunt ge morgen laeten inpakken , en afhalen « Alles wat slegts den",reuk,"van uwe vroomheid heefc , zal in de volmaektfte orde afgeleverd worden . vrouwe griesgram , (",object
211,68308c22-2c4d-425b-a823-be67516d8a7f,"Nieuwe vaderlandsche bibliotheek, van wetenschap, kunst en smaak. [7] [7]",,,1797,EDBO,http://resolver.kb.nl/resolve?urn=dpo:6817:mpeg21,overleden wordt ( gelijk onder aan ieder Bloedkogeltjens te zien is ) . Nu tcont reeds de Sterke,reuk,"„ van de Negers , die door geene zindelijkheid , hoe groot , ie , A Y ^",agent
215,6147f163-aff0-4ebf-b81e-b085d253427a,"Vaderlandsche bibliotheek van wetenschap, kunst en smaak. [5] [5]",,,1789,EDBO,http://resolver.kb.nl/resolve?urn=dpo:7379:mpeg21,"het linnen minder kan beften worden ; hier bij , , volgt dan tevens , dat bij deze lijders minder",reuk," bespeurd word , en hun adem ook minder be „ smettelijk zijn moet . Bi ] alle de Lijders",patient
221,eb3b380f-e0cf-453b-a526-1430621498b0,"Nieuwe vaderlandsche bibliotheek, van wetenschap, kunst en smaak. [3] [3]",,,1797,EDBO,http://resolver.kb.nl/resolve?urn=dpo:6813:mpeg21,"met eene korst van kaasachtige Deekens geheel bezet is , kan men zich gemaklijk verbeelden , welken",reuk,"zij uitwaassemen , en die zich aan al , dat men ' er instort mededeelt . Doch",object
222,1bef914f-8e86-48c7-8f2c-53ae2599a376,Weekblad voor kinderen [2] [2],,,1798,EDBO,http://resolver.kb.nl/resolve?urn=dpo:1474:mpeg21,"zy uw pligt zulks noodzaaklyk van u vordert ; daartegen is de mist , die geen ' onaangenamen",reuk,"verspreid ook onschamelyk ten zy . ze zo zwaar valt , dat zy ons verhindert uittezien , waar",object
223,19f46512-8e5b-4f87-9d69-4a2eb4bcc41a,Kleine zielkunde voor kinderen.,Joachim Heinrich Campe,,1782,EDBO,http://resolver.kb.nl/resolve?urn=dpo:3586:mpeg21,", terwijl de bijacinthen",reuk,"in uwe neuzen opklimt ? allen . Zij vertegenwoordigt zich den reuk der Hyacinth de vader . Hier zijn acht rozijnen , voor iederen eene ; gezwind",agent
225,a2d763fb-de3b-4cd2-b4bc-f9b1f5ceb4c4,"Proefneemingen over de spysverteering van den mensch, en van onderscheiden soorten van dieren.","Lazzaro Spallanzani, Johannes Laurentius van der Wagt, Jean Senebier",,1786,EDBO,http://resolver.kb.nl/resolve?urn=dpo:1195:mpeg21,"die van het eerste het vleesch begonden eenen geleyacntigcn koek te vormen , welke geenen aangenaame",reuk,"hadt , doch hy hadt niets rottigs , en was zelfs niet zwartachtig van kleur .",object
228,d78ae993-bd01-448e-92e5-9a906e477ccc,"Vaderlandsche bibliotheek van wetenschap, kunst en smaak. [16] [16]",,,1789,EDBO,http://resolver.kb.nl/resolve?urn=dpo:7392:mpeg21,"Haare melk moet wit , zoet en van eenen aangenamen geur zijn , met geenen vreemden fmaak of",reuk,"bezet , tusschen de twee en zes maanden oud kraams , en liever van eene dunne , dan",agent
229,8e204609-e6b4-4131-8ff5-7ae52c1ea072,"Onzydige en beproefde gedagten, over de leer aangaande geesten en geesten-zienders. [3] [3]",Justus Christian Hennings,,1786,EDBO,http://resolver.kb.nl/resolve?urn=dpo:758:mpeg21,Loeven genoeg zou hebben . ontftelde meisje kon deze gezellige aanspraak inzonderheid den yslyke,reuk,", , welke deze haar lastige raadgeever uitademde , niet uitstaan maar viel op",object
230,68308c22-2c4d-425b-a823-be67516d8a7f,"Nieuwe vaderlandsche bibliotheek, van wetenschap, kunst en smaak. [7] [7]",,,1797,EDBO,http://resolver.kb.nl/resolve?urn=dpo:6817:mpeg21,"5den ' smorgens , giste dc masfa geweldig op . ' Er ontwikkelde zich reeds een giftige",reuk,", welke veel overeenkomst had , met het aroma bij de droogen van opium Waargenomen . Den",agent
233,6147f163-aff0-4ebf-b81e-b085d253427a,"Vaderlandsche bibliotheek van wetenschap, kunst en smaak. [5] [5]",,,1789,EDBO,http://resolver.kb.nl/resolve?urn=dpo:7379:mpeg21,"alle de Lijders , welke ik „ op deze wijze behandeld heb , werd nauwlijks eenige",reuk,"vernoomen . "" Dan hierbij bepaalden zich de voortreflijke vermogens zijner hulpmiddelen niet , , ,",patient
246,77e1c5b0-90a9-48fa-8efb-c9dc25efebee,De optimist; of Alles wél. Tooneelspel.,"Henri Jean Roullaud, Jean François Collin d'Harleville",,1790,EDBO,http://resolver.kb.nl/resolve?urn=dpo:2502:mpeg21,... DE Joinville Ja ; 't gebloemt ! by voorbeeld hier : het geeft Een lieffelyke,reuk,die iets verkwiklyke heeft . Zaagt genoot een ' morgenftond zo aangenaam als deezen * \,object
254,300000b1-fbb5-427c-b0bd-dacc0a564957,"Vaderlandsche bibliotheek van wetenschap, kunst en smaak. [9] [9]",,,1789,EDBO,http://resolver.kb.nl/resolve?urn=dpo:7385:mpeg21,"opgezwollen , zijnde tevens vol aderspatten puisten en zweren , die eenen afgriisïjken",reuk,"afgeven , allen klagen over hitte en afgrijslijke jeuking . Eenige hebben in",object
255,a118b9da-01c9-44c7-a69a-ed8d9cae55b7,Saamenspraaken over de Hebreeuwsche poëzy.,"Johann Gottfried von Herder, Cornelis van Engelen",,1784,EDBO,http://resolver.kb.nl/resolve?urn=dpo:6075:mpeg21,"( e ) „ Kom hier , en kus my , myn Zoon ! "" Hy kwam en kuste hem . Toen rook hy den",reuk,"van zyne kleederen , en zegende hem , en fprak ; „ Zie myns Zoons reuk is als de reuk des velds , dat God",patient
257,0dcf7031-4ad7-48e7-931d-16e8aff19576,"Vaderlandsche bibliotheek van wetenschap, kunst en smaak. [14] [14]",,,1789,EDBO,http://resolver.kb.nl/resolve?urn=dpo:7390:mpeg21,te fterk aan : ook neemt de flanel doorgaens ' van t zeepwater zoo wel een ontfangen ne,reuk,aij eene vettigheid aan . Dit een en ander kan voorgeko men worden op de volgende wijze :,object
258,68308c22-2c4d-425b-a823-be67516d8a7f,"Nieuwe vaderlandsche bibliotheek, van wetenschap, kunst en smaak. [7] [7]",,,1797,EDBO,http://resolver.kb.nl/resolve?urn=dpo:6817:mpeg21,"zelfde 1 apave s ltuk getampt en gegist tot het punt dat do walgachtige , en giftige",reuk,""" zich ontwikkel ' zoo als bij de uitkomst der bovengenoemde proeven voornamen bjk de zesde blijkt",agent
260,4429d331-d87c-4179-bfa7-a7adb96ff76c,"Vaderlandsche bibliotheek van wetenschap, kunst en smaak. [10] [10]",,,1789,EDBO,http://resolver.kb.nl/resolve?urn=dpo:7386:mpeg21,"ongewoone witheid in jaar en dag niet verliest , 't Is opmerkelijk dat dit Zout zijnen aangenaame",reuk,"door de kooien niet verliest ' , ' i geen toch bij het barnsteenzout gebeurt . —",object
262,0dcf7031-4ad7-48e7-931d-16e8aff19576,"Vaderlandsche bibliotheek van wetenschap, kunst en smaak. [14] [14]",,,1789,EDBO,http://resolver.kb.nl/resolve?urn=dpo:7390:mpeg21,"Zo al zijn wortel veroudert in den grond "" Zijne ( lam in de aarde vererft ' ' Zal de",reuk,"van het water hem weer doen uitfpruiten Takken zal hij maken , als ware hij nieuwlings geplant . Maar een",agent
265,db31cd92-4077-4ad6-9010-0d16ce5e064a,"Vaderlandsche bibliotheek van wetenschap, kunst en smaak. [15] [15]",,,1789,EDBO,http://resolver.kb.nl/resolve?urn=dpo:7391:mpeg21,"van Trenten . Dit is - eene betichting die al zoo meenigmaal is opgewarmd , dat zij alle",reuk,"en fmaak verloren heeft , eh die geen verder andwoord verdient . Maar dat hij die toepast ,",object
266,1200805b-f62c-44f5-b34e-2fc1cc3a4bec,"Ontdekking van de staatkunde der natuur; of Beschryving van het wonderbaar gemeenebest der honing-byen, en zyde-wurmen",,,1789,EDBO,http://resolver.kb.nl/resolve?urn=dpo:1240:mpeg21,"geene stoffe genoeg daar toe . Men moet niet alleen alle Soorten van rook , en dat een onaangename",reuk,"heeft , maar zelfs dat een Sterke reuk geeft , als daar is de tabak , de muscus ,",object
268,8f6c821f-a98c-4ef8-b310-f6879a7bb364,De klugten der gekroonde stervelingen; of De hooge school der wijsgeeren.,Gerrit Paape,,1792,EDBO,http://resolver.kb.nl/resolve?urn=dpo:1948:mpeg21,"! Zesde Apothecar . Hier is een Decoctum , kijk ! zo overheerlijk , dat een Dooden van de",reuk,weder leevendig worden zou . Zevende Apothecar . Uit de weg ! uit de weg ! Hier kom ik,agent
271,a2d763fb-de3b-4cd2-b4bc-f9b1f5ceb4c4,"Proefneemingen over de spysverteering van den mensch, en van onderscheiden soorten van dieren.","Lazzaro Spallanzani, Johannes Laurentius van der Wagt, Jean Senebier",,1786,EDBO,http://resolver.kb.nl/resolve?urn=dpo:1195:mpeg21,— Ik ftond verbaasd te . onder - 320 proefnemingen ondervinden dat dit vleesch eenen doortekenden,reuk,"van rotting hadt ; deszelfs kleur was dof rood , het was week geworden , en",object
273,e3e799db-c148-4390-b21b-ab7678287b1a,"Historisch verhaal, wegens het gebeurde omtrent het verschrikkelyk oproer, voorgevallen [...] binnen de stad Zierikzee, in een samenspraak tusschen een landman en een heer.",Simon de Kok,,1787,EDBO,http://resolver.kb.nl/resolve?urn=dpo:4983:mpeg21,"en zy dan tot hun riepen , ' Wel binnen de Stad Zierikzee , en % „ 7 Wel Kees ftaat U de",reuk,", van 't Vaandel nu wel aan ? Dit wert by U veragt daar hebt ge na gestaan Om de Oranje kleur geheel",patient
276,6cc59bb6-bcff-4046-b45c-b0208be9b2c3,"Dicht- en tooneelkundige almanach, voor den jaare 1791",,,1791,EDBO,http://resolver.kb.nl/resolve?urn=dpo:10965:mpeg21,"te groote vrybe . d , welke deeze tw.ee met elkanderen namen , Zdeph van alles de",reuk,"in de neus kreeg , waar over hy met een vergramd gemoed belooft zyn ontrouwe vriend en",patient
283,f8e6597a-056e-4b4d-8687-518532a35a64,"Betoog van het ongegronde [...] der vooroordeelen, omtrent de waarzeggerĳen [...]. Benevens eene oplossing der twĳffelingen, die tot staaving van deeze vooroordeelen uit de Heilige Schrift gewoonlĳk worden bĳgebragt. Uitgegeeven door de Bataafsche Maatschappĳ: tot nut van't algemeen","Willem Beekhuis, Gerbrand Bakker",,1800,EDBO,http://resolver.kb.nl/resolve?urn=dpo:1599:mpeg21,"met recht vertaal maar de Schrijver Spreekt alleen van een vriend , dien wij door bekende",reuk,"zouden gewaar worden ; en deeze ontmoeting gebeurt toch ook wel met menschen , die wii",agent
285,f89baf8a-bdde-4148-aafe-d71bdef0f251,Het Petermanneken. Eene spookgeschiedenis uit de dertiende eeuw.,Christian Heinrich Spiess,,1795,EDBO,http://resolver.kb.nl/resolve?urn=dpo:3735:mpeg21,"op dat ik u daar kan gebruiken , lij verdween en liet eenen zoo fterk fmoukend . n zwive",reuk,"achter , dat Rudolph het vertrek verlaaten moest , liet is gedaan ! zeide hij , toen hij weder",object
289,a2d763fb-de3b-4cd2-b4bc-f9b1f5ceb4c4,"Proefneemingen over de spysverteering van den mensch, en van onderscheiden soorten van dieren.","Lazzaro Spallanzani, Johannes Laurentius van der Wagt, Jean Senebier",,1786,EDBO,http://resolver.kb.nl/resolve?urn=dpo:1195:mpeg21,den krommen kolf was bedekt met eene witte en zoute zelfstandigheid welke eenen prachtigen Hinkende,reuk,"gaf , wanneer men haar met leevendige kalk wreef ; op den bodem vondt men",object
